Wavenumber (1/cm),Transmittance
1450.1847014438974,0.834
1451.3495846658461,0.834
1452.5144678877948,0.833
1453.679346,0.832
1454.8442292219486,0.831
1456.0091124438973,0.83
1457.173995665846,0.83
1458.3388788877946,0.831
1459.503758,0.835
1460.6686412219487,0.84
1461.8335244438974,0.84
1462.9984076658461,0.837
1464.1632908877948,0.831
1465.32817,0.828
1466.4930532219487,0.823
1467.6579364438974,0.82
1468.822819665846,0.82
1469.9877028877947,0.813
1471.152581,0.809
1472.3174642219487,0.799
1473.4823474438974,0.795
1474.647230665846,0.79
1475.8121138877948,0.787
1476.976993,0.781
1478.1418762219487,0.7739
1479.3067594438974,0.761
1480.471642665846,0.75
1481.6365258877947,0.743
1482.801405,0.732
1483.9662882219486,0.724
1485.1311714438973,0.712
1486.296054665846,0.705
1487.4609378877947,0.701
1488.625817,0.696
1489.7907002219488,0.69
1490.9555834438975,0.687
1492.1204666658462,0.686
1493.2853498877948,0.681
1494.450228,0.68
1495.6151112219486,0.678
1496.7799944438973,0.677
1497.944877665846,0.677
1499.1097608877947,0.68
1500.27464,0.685
1501.4395232219488,0.686
1502.6044064438975,0.687
1503.7692896658461,0.688
1504.9341728877948,0.689
1506.099052,0.69
1507.2639352219487,0.693
1508.4288184438974,0.712
1509.593701665846,0.73
1510.7585848877948,0.74
1511.923464,0.743
1513.0883472219487,0.75
1514.2532304438973,0.756
1515.418113665846,0.759
1516.5829968877947,0.767
1517.747875,0.773
1518.9127582219487,0.778
1520.0776414438974,0.784
1521.242524665846,0.79
1522.4074078877948,0.792
1523.572287,0.796
1524.7371702219486,0.798
1525.9020534438973,0.8
1527.066936665846,0.8
1528.2318198877947,0.8
1529.396699,0.801
1530.5615822219486,0.803
1531.7264654438973,0.808
1532.891348665846,0.81
1534.0562318877946,0.812
1535.22111,0.82
1536.3859932219486,0.823
1537.5508764438973,0.83
1538.715759665846,0.83
1539.8806428877947,0.83
1541.045522,0.83
1542.2104052219486,0.836
1543.3752884438973,0.842
1544.540171665846,0.852
1545.7050548877946,0.859
1546.869934,0.865
1548.0348172219487,0.867
1549.1997004438974,0.873
1550.364583665846,0.877
1551.5294668877948,0.884
1552.694346,0.885
1553.8592292219487,0.888
1555.0241124438974,0.891
1556.188995665846,0.894
1557.3538788877947,0.897
1558.518757,0.898
1559.6836402219487,0.899
1560.8485234438974,0.908
1562.013406665846,0.909
1563.1782898877948,0.907
1564.343169,0.906
1565.5080522219487,0.904
1566.6729354438974,0.901
1567.837818665846,0.9
1569.0027018877947,0.899
1570.167581,0.899
1571.3324642219486,0.898
1572.4973474438973,0.898
1573.662230665846,0.897
1574.8271138877947,0.892
1575.991992,0.89
1577.1568752219487,0.889
1578.3217584438974,0.884
1579.486641665846,0.882
1580.6515248877947,0.876
1581.816404,0.871
1582.9812872219486,0.868
1584.1461704438973,0.861
1585.311053665846,0.853
1586.4759368877947,0.85
1587.640816,0.846
1588.8056992219488,0.838
1589.9705824438975,0.833
1591.1354656658461,0.824
1592.3003488877948,0.812
1593.465228,0.8099
1594.6301112219487,0.797
1595.7949944438974,0.788
1596.959877665846,0.775
1598.1247608877948,0.765
1599.289639,0.75
1600.4545222219488,0.727
1601.6194054438974,0.697
1602.7842886658461,0.676
1603.9491718877948,0.66
1605.114051,0.65
1606.2789342219487,0.641
1607.4438174438974,0.6309
1608.608700665846,0.616
1609.7735838877948,0.604
1610.938463,0.597
1612.1033462219486,0.597
1613.2682294438973,0.6
1614.433112665846,0.605
1615.5979958877947,0.612
1616.762874,0.618
1617.9277572219487,0.624
1619.0926404438974,0.63
1620.257523665846,0.6361
1621.4224068877948,0.672
1622.587286,0.679
1623.7521692219486,0.688
1624.9170524438973,0.699
1626.081935665846,0.718
1627.2468188877947,0.739
1628.411698,0.7642
1629.5765812219486,0.8043
1630.7414644438973,0.8671
1631.906347665846,0.89
1633.0712308877946,0.902
1634.23611,0.917
1635.4009932219487,0.933
1636.5658764438974,0.943
1637.730759665846,0.951
1638.8956428877948,0.96
1640.060521,0.962
1641.2254042219488,0.964
1642.3902874438975,0.967
1643.5551706658462,0.967
1644.7200538877948,0.966
1645.884933,0.967
1647.0498162219487,0.968
1648.2146994438974,0.97
1649.379582665846,0.973
1650.5444658877948,0.974
1651.709345,0.972
1652.8742282219487,0.967
1654.0391114438974,0.966
1655.203994665846,0.967
1656.3688778877947,0.972
1657.533756,0.974
1658.6986392219487,0.976
1659.8635224438974,0.976
1661.028405665846,0.976
1662.1932888877948,0.977
1663.358168,0.979
1664.5230512219487,0.983
1665.6879344438973,0.987
1666.852817665846,0.989
1668.0177008877947,0.99
1669.18258,0.99
1670.3474632219486,0.99
1671.5123464438973,0.992
1672.677229665846,0.993
1673.8421128877947,0.993
1675.006992,0.994
1676.1718752219488,0.995
1677.3367584438975,0.996
1678.5016416658461,0.999
1679.6665248877948,1.0
1680.831403,1.0
1681.9962862219486,1.0
1683.1611694438973,1.0
1684.326052665846,1.0
1685.4909358877946,1.0
1686.655815,1.0
1687.8206982219488,0.999
1688.9855814438974,0.999
1690.1504646658461,0.998
1691.3153478877948,0.998
1692.480227,0.998
1693.6451102219487,0.998
1694.8099934438974,0.999
1695.974876665846,1.0
1697.1397598877948,1.0
1698.304638,1.001
1699.4695212219488,1.002
1700.6344044438974,1.002
1701.7992876658461,0.999
1702.9641708877948,0.995
1704.12905,0.994
1705.2939332219487,0.992
1706.4588164438974,0.991
1707.623699665846,0.99
1708.7885828877947,0.991
1709.953462,0.991
1711.1183452219486,0.992
1712.2832284438973,0.992
1713.448111665846,0.991
1714.6129948877947,0.991
1715.777874,0.99
1716.9427572219488,0.988
1718.1076404438975,0.986
1719.2725236658462,0.986
1720.4374068877949,0.985
1721.602285,0.983
1722.7671682219486,0.98
1723.9320514438973,0.979
1725.096934665846,0.979
1726.2618178877947,0.978
1727.426697,0.978
1728.5915802219488,0.978
1729.7564634438975,0.978
1730.9213466658462,0.978
1732.0862298877948,0.977
1733.251109,0.976
1734.4159922219487,0.975
1735.5808754438974,0.973
1736.745758665846,0.972
1737.9106418877948,0.97
1739.07552,0.969
1740.2404032219488,0.968
1741.4052864438975,0.968
1742.5701696658462,0.968
1743.7350528877948,0.969
1744.899932,0.97
1746.0648152219487,0.97
1747.2296984438974,0.97
1748.394581665846,0.97
1749.5594648877948,0.97
1750.724344,0.969
1751.8892272219487,0.968
1753.0541104438973,0.967
1754.218993665846,0.966
1755.3838768877947,0.966
1756.548756,0.967
1757.7136392219486,0.967
1758.8785224438973,0.968
1760.043405665846,0.968
1761.2082888877947,0.969
1762.373167,0.97
1763.5380502219487,0.97
1764.7029334438973,0.971
1765.867816665846,0.972
1767.0326998877947,0.972
1768.197579,0.973
1769.3624622219486,0.973
1770.5273454438973,0.973
1771.692228665846,0.974
1772.8571118877946,0.975
1774.021991,0.976
1775.1868742219488,0.979
1776.3517574438974,0.979
1777.5166406658461,0.978
1778.6815238877948,0.977
1779.846402,0.976
1781.0112852219486,0.977
1782.1761684438973,0.979
1783.341051665846,0.98
1784.5059348877946,0.983
1785.670814,0.984
1786.8356972219487,0.988
1788.0005804438974,0.99
1789.1654636658461,0.991
1790.3303468877948,0.992
1791.495226,0.994
1792.6601092219487,0.995
1793.8249924438974,0.996
1794.989875665846,0.996
1796.1547588877947,0.996
1797.319638,0.996
1798.4845212219486,0.995
1799.6494044438973,0.995
1800.814287665846,0.995
1801.9791708877947,0.995
1803.144049,0.995
1804.3089322219487,0.995
1805.4738154438974,0.995
1806.638698665846,0.994
1807.8035818877947,0.994
1808.968461,0.993
1810.1333442219486,0.993
1811.2982274438973,0.993
1812.463110665846,0.992
1813.6279938877947,0.992
1814.792873,0.991
1815.9577562219488,0.991
1817.1226394438975,0.991
1818.2875226658462,0.99
1819.4524058877948,0.99
1820.617284,0.99
1821.7821672219486,0.99
1822.9470504438973,0.99
1824.111933665846,0.988
1825.2768168877947,0.987
1826.441696,0.986
1827.6065792219488,0.985
1828.7714624438975,0.983
1829.9363456658461,0.981
1831.1012288877948,0.98
1832.266108,0.977
1833.4309912219487,0.975
1834.5958744438974,0.974
1835.760757665846,0.971
1836.9256408877948,0.97
1838.09052,0.969
1839.2554032219487,0.968
1840.4202864438973,0.967
1841.585169665846,0.964
1842.7500528877947,0.96
1843.914931,0.959
1845.0798142219487,0.958
1846.2446974438974,0.958
1847.409580665846,0.958
1848.5744638877948,0.957
1849.739343,0.956
1850.9042262219486,0.956
1852.0691094438973,0.957
1853.233992665846,0.958
1854.3988758877947,0.96
1855.563755,0.962
1856.7286382219486,0.968
1857.8935214438973,0.969
1859.058404665846,0.97
1860.2232878877946,0.972
1861.388166,0.975
1862.5530492219486,0.977
1863.7179324438973,0.978
1864.882815665846,0.98
1866.0476988877947,0.984
1867.212578,0.986
1868.3774612219486,0.989
1869.5423444438973,0.99
1870.707227665846,0.993
1871.8721108877946,0.995
1873.03699,0.996
1874.2018732219487,0.996
1875.3667564438974,0.995
1876.5316396658461,0.995
1877.6965228877948,0.996
1878.861402,0.996
1880.0262852219487,0.996
1881.1911684438974,0.997
1882.356051665846,0.997
1883.5209348877947,0.998
1884.685813,0.998
1885.8506962219487,0.998
1887.0155794438974,0.997
1888.180462665846,0.997
1889.3453458877948,0.996
1890.510225,0.996
1891.6751082219487,0.996
1892.8399914438974,0.996
1894.004874665846,0.996
1895.1697578877947,0.995
1896.334637,0.994
1897.4995202219486,0.994
1898.6644034438973,0.994
1899.829286665846,0.993
1900.9941698877947,0.992
1902.159048,0.991
1903.3239312219487,0.99
1904.4888144438974,0.989
1905.653697665846,0.988
1906.8185808877947,0.987
1907.98346,0.985
1909.1483432219486,0.984
1910.3132264438973,0.983
1911.478109665846,0.982
1912.6429928877947,0.981
1913.807872,0.979
1914.9727552219488,0.977
1916.1376384438975,0.975
1917.3025216658461,0.973
1918.4674048877948,0.971
1919.632284,0.97
1920.7971672219487,0.969
1921.9620504438974,0.968
1923.126933665846,0.965
1924.2918168877948,0.963
1925.456695,0.962
1926.6215782219488,0.96
1927.7864614438975,0.96
1928.9513446658461,0.962
1930.1162278877948,0.964
1931.281107,0.966
1932.4459902219487,0.968
1933.6108734438974,0.968
1934.775756665846,0.968
1935.9406398877948,0.968
1937.105519,0.969
1938.2704022219486,0.969
1939.4352854438973,0.969
1940.600168665846,0.973
1941.7650518877947,0.976
1942.92993,0.98
1944.0948132219487,0.983
1945.2596964438974,0.985
1946.424579665846,0.989
1947.5894628877948,0.99
1948.754342,0.992
1949.9192252219486,0.996
1951.0841084438973,0.997
1952.248991665846,0.998
1953.4138748877947,0.999
1954.578754,0.999
1955.7436372219486,1.0
1956.9085204438973,1.0
1958.073403665846,1.0
1959.2382868877946,1.001
1960.403166,1.001
1961.5680492219487,1.001
1962.7329324438974,1.002
1963.897815665846,1.002
1965.0626988877948,1.002
1966.227577,1.002
1967.3924602219488,1.002
1968.5573434438975,1.002
1969.7222266658462,1.002
1970.8871098877948,1.003
1972.051989,1.003
1973.2168722219487,1.003
1974.3817554438974,1.003
1975.546638665846,1.003
1976.7115218877948,1.003
1977.876401,1.003
1979.0412842219487,1.003
1980.2061674438974,1.004
1981.371050665846,1.004
1982.5359338877947,1.004
1983.700812,1.004
1984.8656952219487,1.004
1986.0305784438974,1.004
1987.195461665846,1.005
1988.3603448877948,1.006
1989.525224,1.006
1990.6901072219487,1.006
1991.8549904438973,1.006
1993.019873665846,1.006
1994.1847568877947,1.006
1995.349636,1.006
1996.5145192219486,1.006
1997.6794024438973,1.006
1998.844285665846,1.006
2000.0091688877947,1.005
2001.174048,1.005
2002.3389312219488,1.005
2003.5038144438975,1.0055
2004.6686976658461,1.006
2005.8335808877948,1.006
2006.998459,1.006
2008.1633422219486,1.0055
2009.3282254438973,1.005
2010.493108665846,1.005
2011.6579918877947,1.005
2012.822871,1.0055
2013.9877542219488,1.006
2015.1526374438974,1.006
2016.3175206658461,1.006
2017.4824038877948,1.006
2018.647283,1.006
2019.8121662219487,1.006
2020.9770494438974,1.006
2022.141932665846,1.006
2023.3068158877948,1.006
2024.471694,1.006
2025.6365772219488,1.006
2026.8014604438974,1.006
2027.9663436658461,1.006
