Wavenumber (1/cm),Transmittance
728.7921414757658,0.991
730.1108289515316,0.989
731.4295164272975,0.987
732.7482039030633,0.987
734.066886,0.987
735.3855734757658,0.985
736.7042609515316,0.981
738.0229484272975,0.981
739.3416359030633,0.981
740.660318,0.979
741.9790054757658,0.979
743.2976929515316,0.981
744.6163804272975,0.979
745.9350679030633,0.979
747.25375,0.979
748.5724374757658,0.979
749.8911249515317,0.979
751.2098124272975,0.979
752.5284999030633,0.981
753.847181,0.983
755.1658684757658,0.985
756.4845559515317,0.987
757.8032434272975,0.989
759.1219309030633,0.989
760.440613,0.989
761.7593004757658,0.991
763.0779879515317,0.993
764.3966754272975,0.993
765.7153629030634,0.993
767.034045,0.995
768.3527324757658,0.995
769.6714199515317,0.995
770.9901074272975,0.993
772.3087949030634,0.991
773.627477,0.989
774.9461644757658,0.989
776.2648519515317,0.989
777.5835394272975,0.989
778.9022269030634,0.989
780.220909,0.989
781.5395964757658,0.989
782.8582839515317,0.989
784.1769714272975,0.989
785.4956589030634,0.989
786.81434,0.987
788.1330274757659,0.987
789.4517149515317,0.985
790.7704024272975,0.981
792.0890899030634,0.979
793.407772,0.979
794.7264594757659,0.979
796.0451469515317,0.977
797.3638344272975,0.977
798.6825219030634,0.973
800.001204,0.971
801.3198914757659,0.971
802.6385789515317,0.969
803.9572664272976,0.969
805.2759539030634,0.969
806.594636,0.967
807.9133234757659,0.967
809.2320109515317,0.965
810.5506984272976,0.963
811.8693859030634,0.963
813.188068,0.961
814.5067554757659,0.961
815.8254429515317,0.961
817.1441304272976,0.961
818.4628179030634,0.961
819.781499,0.957
821.1001864757659,0.957
822.4188739515317,0.957
823.7375614272976,0.957
825.0562489030634,0.957
826.374931,0.957
827.6936184757658,0.955
829.0123059515316,0.955
830.3309934272975,0.953
831.6496809030633,0.951
832.968363,0.951
834.2870504757658,0.948
835.6057379515316,0.948
836.9244254272975,0.946
838.2431129030633,0.946
839.561795,0.944
840.8804824757658,0.94
842.1991699515316,0.938
843.5178574272975,0.938
844.8365449030633,0.936
846.155227,0.936
847.4739144757658,0.936
848.7926019515317,0.936
850.1112894272975,0.934
851.4299769030633,0.934
852.748658,0.934
854.0673454757658,0.934
855.3860329515317,0.934
856.7047204272975,0.934
858.0234079030633,0.934
859.34209,0.934
860.6607774757658,0.936
861.9794649515317,0.936
863.2981524272975,0.936
864.6168399030634,0.938
865.935522,0.938
867.2542094757658,0.938
868.5728969515317,0.938
869.8915844272975,0.94
871.2102719030634,0.942
872.528954,0.942
873.8476414757658,0.944
875.1663289515317,0.944
876.4850164272975,0.944
877.8037039030634,0.944
879.122386,0.944
880.4410734757658,0.944
881.7597609515317,0.944
883.0784484272975,0.944
884.3971359030634,0.944
885.715818,0.944
887.0345054757659,0.946
888.3531929515317,0.946
889.6718804272975,0.946
890.9905679030634,0.946
892.309249,0.946
893.6279364757659,0.946
894.9466239515317,0.946
896.2653114272975,0.944
897.5839989030634,0.944
898.902681,0.94
900.2213684757659,0.938
901.5400559515317,0.934
902.8587434272976,0.934
904.1774309030634,0.932
905.496113,0.932
906.8148004757659,0.93
908.1334879515317,0.926
909.4521754272976,0.924
910.7708629030634,0.922
912.089545,0.922
913.4082324757659,0.918
914.7269199515317,0.918
916.0456074272976,0.916
917.3642949030634,0.916
918.682977,0.916
920.0016644757659,0.916
921.3203519515317,0.918
922.6390394272976,0.92
923.9577269030634,0.922
925.276408,0.922
926.5950954757658,0.924
927.9137829515316,0.926
929.2324704272975,0.928
930.5511579030633,0.932
931.86984,0.932
933.1885274757658,0.934
934.5072149515316,0.934
935.8259024272975,0.932
937.1445899030633,0.93
938.463272,0.926
939.7819594757658,0.924
941.1006469515316,0.92
942.4193344272975,0.916
943.7380219030633,0.912
945.056704,0.904
946.3753914757658,0.904
947.6940789515317,0.897
949.0127664272975,0.893
950.3314539030633,0.891
951.650136,0.889
952.9688234757658,0.889
954.2875109515317,0.889
955.6061984272975,0.889
956.9248859030633,0.889
958.243567,0.891
959.5622544757658,0.891
960.8809419515317,0.893
962.1996294272975,0.893
963.5183169030634,0.895
964.836999,0.897
966.1556864757658,0.897
967.4743739515317,0.9
968.7930614272975,0.902
970.1117489030634,0.902
971.430431,0.904
972.7491184757658,0.904
974.0678059515317,0.904
975.3864934272975,0.906
976.7051809030634,0.908
978.023863,0.91
979.3425504757658,0.912
980.6612379515317,0.912
981.9799254272975,0.912
983.2986129030634,0.914
984.617295,0.914
985.9359824757659,0.914
987.2546699515317,0.914
988.5733574272975,0.914
989.8920449030634,0.912
991.210726,0.91
992.5294134757659,0.906
993.8481009515317,0.904
995.1667884272975,0.897
996.4854759030634,0.895
997.804158,0.893
999.1228454757659,0.891
1000.4415329515317,0.887
1001.7602204272976,0.8771
1003.0789079030634,0.873
1004.39759,0.867
1005.7162774757659,0.863
1007.0349649515317,0.855
1008.3536524272976,0.855
1009.6723399030634,0.853
1010.991022,0.838
1012.3097094757659,0.834
1013.6283969515317,0.826
1014.9470844272976,0.8161
1016.2657719030634,0.8061
1017.584454,0.797
1018.9031414757659,0.787
1020.2218289515317,0.779
1021.5405164272976,0.742
1022.8592039030634,0.718
1024.177886,0.708
1025.4965734757657,0.693
1026.8152609515314,0.6691
1028.1339484272971,0.663
1029.4526359030629,0.6511
1030.771317,0.648
1032.0900044757657,0.62
1033.4086919515314,0.618
1034.7273794272971,0.618
1036.0460669030629,0.616
1037.364749,0.616
1038.6834364757658,0.618
1040.0021239515315,0.618
1041.3208114272973,0.62
1042.639498903063,0.62
1043.958181,0.622
1045.2768684757657,0.622
1046.5955559515314,0.622
1047.9142434272972,0.622
1049.2329309030629,0.626
1050.551613,0.632
1051.8703004757658,0.634
1053.1889879515315,0.644
1054.5076754272973,0.651
1055.826362903063,0.653
1057.145045,0.661
1058.4637324757657,0.663
1059.7824199515314,0.667
1061.1011074272972,0.667
1062.419794903063,0.663
1063.738476,0.651
1065.0571634757657,0.64
1066.3758509515314,0.632
1067.6945384272972,0.6181
1069.013225903063,0.6041
1070.331908,0.6
1071.6505954757658,0.593
1072.9692829515316,0.593
1074.2879704272973,0.597
1075.606657903063,0.602
1076.92534,0.604
1078.2440274757657,0.616
1079.5627149515315,0.622
1080.8814024272972,0.6319
1082.200089903063,0.6529
1083.518772,0.6771
1084.8374594757656,0.71
1086.1561469515314,0.726
1087.474834427297,0.744
1088.7935219030628,0.765
1090.112204,0.787
1091.4308914757657,0.8079
1092.7495789515315,0.82
